"_id","CustomerId","Address","Age","CellPhone","class_age"
"ObjectId(""6296b1edfc39a43814674e2e"")",1941,"Avenida Bausate y Meza 272",45,965795927,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e2f"")",1942,"Avenida Manco Cápac (Lima) 871",45,938841169,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e30"")",1943,"Avenida Reducto 101",47,941030097,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e31"")",1944,"Avenida José de San Martín 368",39,993406021,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e32"")",1945,"Avenida Alejandro Tirado 624",46,911545939,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e33"")",1946,"Avenida Víctor Malásquez 243",43,920190506,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e34"")",1947,"Avenida Manuel Villarán 1170",47,963018985,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e35"")",1948,"Avenida César Canevaro 722",49,949688261,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e36"")",1949,"Avenida Perú (Lima) 573",47,909543110,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e37"")",1950,"Avenida Jorge Basadre 669",43,924267786,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e38"")",1951,"Avenida Emancipación 1108",34,964860079,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e39"")",1952,"Avenida Canaval y Moreyra 1207",49,945037812,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e3a"")",1953,"Avenida Fernando Wiesse 291",40,994989337,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e3b"")",1954,"Avenida Ariosto Matellini 153",45,995491027,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e3c"")",1955,"Avenida de la Marina 569",36,909033927,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e3d"")",1956,"Avenida Héroes del Cenepa (San Juan de Lurigancho) 1398",38,906816415,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e3e"")",1957,"Avenida Los Héroes (San Juan de Miraflores) 897",35,944022462,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e3f"")",1958,"Avenida Samuel Alcázar 1146",49,922557064,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e40"")",1959,"Avenida Venezuela (Lima) 157",47,949304507,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e41"")",1960,"Avenida Brasil (Lima) 894",46,988183702,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e42"")",1961,"Avenida Alfredo Benavides 572",49,967403716,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e43"")",1962,"Avenida Balta (Barranco) 1310",36,968789965,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e44"")",1963,"Avenida Sánchez Carrión 261",48,941004972,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e45"")",1964,"Avenida Cieneguilla 1244",43,952175729,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e46"")",1965,"Avenida Miguel Grau (Lima) 484",46,902101953,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e47"")",1966,"Avenida Cuba 932",45,930643202,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e48"")",1967,"Avenida La Molina 456",46,934978159,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e49"")",1968,"Avenida Fernando Terán 705",46,930321001,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e4a"")",1969,"Avenida Petit Thouars 935",41,945710476,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e4b"")",1970,"Avenida Alfonso Ugarte 628",46,982611951,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e4c"")",1971,"Avenida Garzón 1147",47,930594830,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e4d"")",1972,"Avenida 28 de Julio (Lima) 720",42,933185460,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e4e"")",1973,"Avenida del Ejército 1098",45,973155552,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e4f"")",1974,"Avenida Héroes del Cenepa (San Juan de Lurigancho) 707",38,959172340,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e50"")",1975,"Avenida Abancay 759",41,912875534,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e51"")",1976,"Avenida Alejandro Tirado 477",48,950087690,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e52"")",1977,"Avenida Salaverry 319",34,957047646,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e53"")",1978,"Avenida La Molina 541",46,956209418,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e54"")",1979,"Avenida Isabel la Católica (Lima) 569",49,903740121,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e55"")",1980,"Avenida Francisco Bolognesi 1255",49,961449742,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e56"")",1981,"Avenida Sánchez Carrión 831",38,985234909,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e57"")",1982,"Avenida Francisco Bolognesi 1086",44,985810466,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e58"")",1983,"Avenida Aviación 939",42,957838109,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e59"")",1984,"Avenida República de Panamá 469",32,944161846,">=20|<35"
"ObjectId(""6296b1edfc39a43814674e5a"")",1985,"Avenida Tingo María 350",48,916231831,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e5b"")",1986,"Avenida Domingo Orué 762",50,999148852,">=50"
"ObjectId(""6296b1edfc39a43814674e5c"")",1987,"Avenida Cieneguilla 546",49,983288330,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e5d"")",1988,"Avenida Manuel Villarán 282",44,983046536,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e5e"")",1989,"Avenida José Pardo (Lima) 421",50,937367903,">=50"
"ObjectId(""6296b1edfc39a43814674e5f"")",1990,"Avenida Pedro de Osma 282",46,924564272,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e60"")",1991,"Avenida Mariano Cornejo 1043",47,962929588,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e61"")",1992,"Avenida Metropolitana (Lima) 1258",44,965806194,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e62"")",1993,"Avenida San Juan (San Juan de Miraflores) 662",48,968560316,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e63"")",1994,"Avenida Isabel la Católica (Lima) 1217",48,938092366,">=45|<50"
"ObjectId(""6296b1edfc39a43814674e64"")",1995,"Avenida José Larco 837",42,925599371,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e65"")",1996,"Avenida San Juan (San Juan de Miraflores) 412",39,915357391,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e66"")",1997,"Avenida Universitaria 1117",43,971585188,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e67"")",1998,"Avenida Bolivia (Lima) 489",44,908499358,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e68"")",1999,"Avenida Andrés Aramburú 1162",44,907115620,">=35|<45"
"ObjectId(""6296b1edfc39a43814674e69"")",2000,"Avenida Isabel la Católica (Lima) 1138",46,963393158,">=45|<50"
